class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
B,731.5925878286362,1626.1446418762207,-0.0001222724822582677,541.7830874919891,1624.5612030029297,-0.1822890043258667,428.7478108406067,1552.6183319091797,-0.3626445531845093,477.9170022010803,1563.7534732818604,-0.5101532340049744,521.2037808895111,1585.5488605499268,-0.6685879826545715,425.11626666784286,1284.9062690734863,-0.4315764605998993,404.0873773097992,1101.3799839019775,-0.6065152287483215,430.9212546944618,992.6917591094971,-0.7240809798240662,469.40242516994476,891.9634323120117,-0.8118038177490234,605.8097126483917,1263.5091247558594,-0.4276634752750397,570.5109686851501,1060.6463642120361,-0.6214804649353027,571.0645959377289,916.2573223114014,-0.7348836660385132,571.4693927764893,763.5233201980591,-0.8366678953170776,785.141716003418,1284.2850723266602,-0.4252828359603882,766.8943412303925,1095.4113006591797,-0.594942033290863,752.3441984653473,973.3271713256836,-0.7196599245071411,716.498612165451,826.9442882537842,-0.8246080875396729,950.4152641296387,1348.8509159088135,-0.43132483959198,961.1173746585846,1212.1634101867676,-0.568689227104187,963.6937823295593,1124.2377090454102,-0.6651777029037476,939.366575717926,1012.2876663208008,-0.7594128251075745
B,370.86974835395813,3079.427947998047,-9.085141755349468e-06,393.63079166412354,3139.055419921875,-0.02426379732787609,399.07569098472595,3190.8282165527344,-0.029019562527537346,402.7286767959595,3232.2494201660156,-0.0285586379468441,403.9703323841095,3275.3707580566406,-0.02594345062971115,375.9221453666687,3251.3788146972656,0.011250422336161137,379.42241740226746,3309.545654296875,0.026102954521775246,378.8168578147888,3338.219970703125,0.036310598254203796,376.4750351905823,3357.802001953125,0.04202563688158989,372.90693616867065,3231.2051696777344,0.03096865862607956,378.7417058944702,3279.8534545898438,0.05272909626364708,382.1268084049225,3304.1593322753906,0.06837821006774902,381.3105697631836,3324.0734252929688,0.08085423707962036,375.6053340435028,3208.436279296875,0.047207098454236984,378.18111062049866,3246.5904235839844,0.06739477813243866,382.8431615829468,3269.9569702148438,0.07925397157669067,385.516921043396,3286.4977111816406,0.08910248428583145,379.5549955368042,3187.6561889648438,0.05930224433541298,387.0916233062744,3212.1513061523438,0.07814418524503708,395.0453917980194,3226.220672607422,0.08650249987840652,401.05266213417053,3238.0416870117188,0.09249533712863922
B,899.3505642414093,2414.6946716308594,-0.00026383870863355696,641.9207314252853,2405.2810020446777,-0.15267319977283478,445.7164478302002,2220.1630096435547,-0.2650788128376007,550.7729916572571,2005.99760055542,-0.3676471710205078,748.249337553978,1922.626693725586,-0.44131386280059814,500.0628583431244,1747.9999809265137,-0.0953640267252922,465.4076964855194,1414.628122329712,-0.1560794860124588,485.3974267244339,1215.27347946167,-0.2064753621816635,516.2705998420715,1042.6416778564453,-0.2469159960746765,673.2542392015457,1679.7226181030273,-0.0927257090806961,635.9403752088547,1289.1658344268799,-0.14195837080478668,646.4292533397675,1075.9921417236328,-0.20553575456142426,670.0652740001678,896.1470260620117,-0.24134095013141632,845.8674795627594,1688.9304542541504,-0.1069709062576294,817.4582705497742,1339.186180114746,-0.1394333839416504,820.6676452159882,1137.7908096313477,-0.18832850456237793,834.7986552715302,951.8673820495605,-0.2232711762189865,1043.4848313331604,1768.4553108215332,-0.14196141064167023,1036.5358736515045,1512.3976421356201,-0.17393168807029724,1038.184061050415,1345.9775161743164,-0.20836906135082245,1041.9836139678955,1172.0157737731934,-0.22567789256572723
B,599.5606631040573,1138.8360942602158,-0.0001850750995799899,527.7940928936005,1121.5870292186737,-0.11303330212831497,479.9567610025406,1033.9379091262817,-0.18739265203475952,548.0106621980667,972.7493883371353,-0.24818889796733856,614.4470572471619,953.61985039711,-0.2711881101131439,509.9282115697861,905.3750261068344,-0.08315755426883698,500.34959614276886,810.1492302417755,-0.15258339047431946,500.5170553922653,745.6457498073578,-0.18966476619243622,502.8389096260071,691.1766794919968,-0.21906915307044983,564.7826045751572,892.8710342645645,-0.09166461229324341,558.1905841827393,781.2497410774231,-0.15183797478675842,560.6676936149597,705.4527685642242,-0.2065502107143402,565.0740265846252,645.384142935276,-0.23006805777549744,613.8812005519867,904.4598361253738,-0.10694296658039093,615.0933802127838,800.909628033638,-0.16370050609111786,616.4307743310928,732.7597794532776,-0.22844365239143372,619.9015527963638,669.8401899337769,-0.26724863052368164,663.201704621315,938.6372919082642,-0.13880735635757446,669.6559935808182,862.4337714910507,-0.1953761875629425,675.2403080463409,810.713054060936,-0.24245186150074005,681.7646473646164,756.1326661109924,-0.2645685076713562
B,1163.3627116680145,1877.780556678772,-0.00023819880152586848,953.4617513418198,1751.4143884181976,-0.06698732078075409,827.9938995838165,1464.4074440002441,-0.09400705993175507,993.5729205608368,1275.0905752182007,-0.11897442489862442,1177.5027960538864,1271.7142701148987,-0.12445733696222305,1003.7312656641006,1163.942739367485,0.010739629156887531,1021.8906402587891,891.9011801481247,-0.012564634904265404,1053.8503527641296,718.8045978546143,-0.033002786338329315,1085.912063717842,568.8270181417465,-0.053480200469493866,1166.192665696144,1156.720370054245,0.005418139044195414,1187.0912462472916,864.754319190979,-0.0096083153039217,1217.7018076181412,670.9971278905869,-0.04341590031981468,1242.808774113655,519.2083865404129,-0.060041896998882294,1297.4578142166138,1209.714338183403,-0.009577547200024128,1331.4568996429443,934.9241107702255,-0.02057400532066822,1356.39488697052,758.359506726265,-0.05131351202726364,1371.859461069107,609.3760579824448,-0.0658620074391365,1425.9600639343262,1319.3818926811218,-0.03665095940232277,1465.3974771499634,1114.1733825206757,-0.05274844542145729,1485.6599271297455,973.6225754022598,-0.06482666730880737,1499.6443688869476,841.9288694858551,-0.06787800043821335
B,1182.011291384697,1830.6249380111694,-0.00022399020963348448,973.5310822725296,1697.6755857467651,-0.05655978247523308,844.4630354642868,1406.3070714473724,-0.0787561908364296,995.1061755418777,1206.1679363250732,-0.10196702182292938,1182.0248514413834,1207.2613090276718,-0.10689620673656464,1037.8413647413254,1116.262823343277,0.023390283808112144,1053.8361221551895,839.7668600082397,0.0009600300691090524,1081.494688987732,665.1954352855682,-0.020059801638126373,1110.3887856006622,515.6086012721062,-0.03944957256317139,1196.0437893867493,1110.590472817421,0.015328424982726574,1217.5509333610535,812.0183646678925,0.0018532060785219073,1244.0698593854904,615.9798055887222,-0.030513186007738113,1265.8894062042236,462.76532113552094,-0.046079378575086594,1324.5312869548798,1162.9408597946167,-0.0012197839096188545,1357.610821723938,884.5828473567963,-0.011887230910360813,1380.7867467403412,704.9195468425751,-0.04026995226740837,1394.6253061294556,554.964579641819,-0.05310389772057533,1451.5312016010284,1269.9955701828003,-0.029087984934449196,1496.9468116760254,1064.9538040161133,-0.04340096190571785,1521.8660235404968,925.6754815578461,-0.05375460535287857,1540.9217774868011,793.8862591981888,-0.05562110245227814
B,1097.7091640233994,2162.4088287353516,-0.00019707559840753675,785.9640568494797,2017.3153281211853,-0.12402573227882385,606.9736927747726,1638.7878358364105,-0.20161107182502747,789.0482991933823,1352.3116707801819,-0.2753280699253082,1071.4831948280334,1292.252093553543,-0.33249133825302124,949.6954828500748,1190.522387623787,-0.04339948669075966,1027.7269780635834,786.3044738769531,-0.10662154853343964,1123.8733679056168,529.6293646097183,-0.1611943244934082,1232.720986008644,326.03971660137177,-0.20317216217517853,1186.7280304431915,1198.7923830747604,-0.03872537612915039,1279.7737121582031,756.8150758743286,-0.0823509693145752,1348.9897549152374,465.9755527973175,-0.13737840950489044,1413.733959197998,233.20630192756653,-0.17585866153240204,1377.090960741043,1298.6153364181519,-0.04935252666473389,1487.7264201641083,897.2126990556717,-0.08062014728784561,1557.2449564933777,643.5228884220123,-0.12445839494466782,1620.6690669059753,421.7923432588577,-0.14912649989128113,1553.858071565628,1480.6298911571503,-0.07848168909549713,1642.022430896759,1167.1749502420425,-0.11368393898010254,1693.86625289917,969.8362648487091,-0.1382775455713272,1739.0583455562592,787.469893693924,-0.15028256177902222
B,1439.3438093662262,1986.6830606460571,-0.00017976386880036443,1265.0691046714783,1899.3736457824707,-0.042121466249227524,1128.2931654453278,1719.9664688110352,-0.07178163528442383,1230.5359561443329,1613.3754577636719,-0.099446602165699,1374.3524286746979,1629.7072134017944,-0.08835268020629883,1236.4752509593964,1479.0344190597534,0.01109536737203598,1222.1677873134613,1276.9566764831543,-0.010591818019747734,1226.6269798278809,1158.311424255371,-0.02278212644159794,1235.774525642395,1062.4398407936096,-0.03999202325940132,1354.6426434516907,1453.9167079925537,0.0023808907717466354,1342.676995754242,1221.583830356598,-0.004539232701063156,1338.0599241256714,1095.5104675292969,-0.021066395565867424,1338.9624030590057,1001.3500280380249,-0.02261023223400116,1455.9495599269867,1472.2160987854004,-0.014699719846248627,1446.8321850299835,1262.7202258110046,-0.018845750018954277,1433.4056661128998,1143.6157307624817,-0.02932116948068142,1424.3906650543213,1047.7644147872925,-0.0317777618765831,1562.4854879379272,1535.482593536377,-0.04385388642549515,1552.1365177631378,1374.8510932922363,-0.04390985891222954,1540.8264541625977,1273.3086824417114,-0.04745159298181534,1532.4723343849182,1176.4511318206787,-0.04079073667526245
B,646.6408520936966,1063.2168323993683,-0.00018082166207022965,578.2627165317535,1047.4587080478668,-0.0954083576798439,523.2451111078262,969.2144968509674,-0.15335017442703247,584.4122618436813,912.2441987991333,-0.1997329741716385,652.8040766716003,894.6112469434738,-0.20791731774806976,545.6390082836151,847.3757555484772,-0.05092037469148636,532.5657874345779,760.357170343399,-0.10041628777980804,531.1438143253326,701.8965677022934,-0.13133610785007477,532.4734300374985,653.5830445289612,-0.1602782905101776,594.2156463861465,832.5396592617035,-0.057007838040590286,584.1451585292816,732.0321596860886,-0.0987170934677124,583.5556536912918,665.634450674057,-0.14285680651664734,584.6550017595291,615.9297751188278,-0.1586592197418213,639.1774713993073,838.6347768306732,-0.06987394392490387,636.7363482713699,744.7560833692551,-0.10724227130413055,635.1898312568665,685.6976255178452,-0.15645915269851685,634.1747492551804,634.8248304128647,-0.18414399027824402,685.1152628660202,865.5250622034073,-0.09964606910943985,689.989373087883,798.2897675037384,-0.13412697613239288,693.452462553978,752.2127746343613,-0.1649554818868637,696.5530067682266,706.4302169084549,-0.17609471082687378
B,2602.4199199676514,2288.8664445877075,-1.7367981854476966e-05,2498.054223060608,2264.1118745803833,-0.07277476042509079,2487.117533683777,2194.011465072632,-0.11944372951984406,2602.3077821731567,2155.6034564971924,-0.14740204811096191,2707.4221801757812,2153.612727165222,-0.1602826565504074,2508.0532693862915,2004.5490617752075,-0.11368156224489212,2520.1634073257446,1842.509036540985,-0.16053542494773865,2533.8762044906616,1745.2126107215881,-0.1885906606912613,2549.2930126190186,1644.1830344200134,-0.20976436138153076,2603.8788270950317,1980.6514058113098,-0.099321149289608,2626.448278427124,1792.0118055343628,-0.1489306092262268,2653.883171081543,1679.2992038726807,-0.18065007030963898,2679.31725025177,1561.127082824707,-0.2053527981042862,2692.39999294281,1996.4507036209106,-0.08866379410028458,2719.4462156295776,1827.6314888000488,-0.1310107409954071,2750.7750606536865,1729.5816106796265,-0.16117258369922638,2776.0508823394775,1627.7895526885986,-0.1849866509437561,2779.966220855713,2040.6153235435486,-0.08092050999403,2810.4383182525635,1920.929024219513,-0.11250630021095276,2834.102554321289,1845.5950808525085,-0.13561871647834778,2850.0181245803833,1756.996088027954,-0.15261153876781464
B,2569.4964122772217,1776.5341796875,-3.517790901241824e-05,2518.237724304199,1754.863145828247,-0.04187363386154175,2482.85071849823,1762.9646391868591,-0.09226708859205246,2453.5794067382812,1781.41983127594,-0.13446037471294403,2422.944588661194,1814.998245716095,-0.1826513409614563,2510.9500694274902,1736.178331375122,-0.17939361929893494,2493.866443634033,1778.2037386894226,-0.23298783600330353,2501.0637187957764,1837.802342414856,-0.26267293095588684,2516.5841102600098,1892.6852226257324,-0.2843575179576874,2561.694746017456,1769.1619348526,-0.17695924639701843,2533.146286010742,1841.6755738258362,-0.24060451984405518,2520.076560974121,1944.7741341590881,-0.2666177749633789,2524.8754262924194,2045.0888838768005,-0.2839900553226471,2598.183789253235,1819.881639957428,-0.16963925957679749,2599.8416805267334,1920.5739936828613,-0.2291661947965622,2591.1297082901,2018.1247472763062,-0.2581597864627838,2600.4561138153076,2101.779522895813,-0.27653294801712036,2628.59619140625,1865.1731777191162,-0.16083769500255585,2652.665090560913,1938.72030544281,-0.21185360848903656,2664.1042613983154,2004.497142791748,-0.24565277993679047,2676.1401987075806,2071.6449422836304,-0.2648237347602844
B,1064.518392086029,1899.9958038330078,-0.00028207447030581534,829.8256993293762,1764.4689977169037,-0.11616092175245285,758.4477961063385,1450.2628147602081,-0.16768984496593475,1043.9730435609818,1255.323588848114,-0.19961030781269073,1286.7331504821777,1272.9185819625854,-0.1986004114151001,852.9560267925262,1170.3503876924515,-0.06075352057814598,874.016210436821,848.730057477951,-0.1370958536863327,916.338860988617,636.9169056415558,-0.183296337723732,974.9554842710495,443.306639790535,-0.2132146656513214,1044.7363555431366,1149.5143920183182,-0.05930889770388603,1069.4199055433273,801.4277368783951,-0.13929738104343414,1098.9992320537567,546.9095334410667,-0.20070762932300568,1137.5051736831665,333.191454410553,-0.22540175914764404,1212.6020342111588,1204.5247107744217,-0.07130831480026245,1258.6025893688202,869.6815371513367,-0.13660384714603424,1274.2632627487183,632.6843798160553,-0.19327102601528168,1304.6744465827942,417.3882305622101,-0.21508391201496124,1366.28657579422,1331.1253488063812,-0.09704126417636871,1402.0523428916931,1076.2488096952438,-0.1447543501853943,1418.3546602725983,895.3540027141571,-0.17777569591999054,1444.3400502204895,717.213898897171,-0.1832229197025299
B,1448.6077780723572,1986.9124517440796,-0.0002197014109697193,1221.7535705566406,1911.5041971206665,-0.1163090318441391,1096.4689507484436,1699.975664138794,-0.19909855723381042,1242.510816335678,1457.961760520935,-0.2665890157222748,1435.9670848846436,1291.9378805160522,-0.2974448800086975,1211.4222192764282,1296.770601272583,-0.07386144995689392,1181.4195449352264,963.3762817382812,-0.11615224927663803,1189.9507749080658,781.1883134841919,-0.14122873544692993,1194.026151895523,619.4786443710327,-0.16480709612369537,1373.6227991580963,1265.4358386993408,-0.07575695961713791,1350.740576505661,892.5578451156616,-0.11411062628030777,1356.7783298492432,689.215841293335,-0.1631479412317276,1366.5291788578033,516.0619516372681,-0.19073985517024994,1519.366870880127,1301.2888689041138,-0.09042750298976898,1515.918979883194,959.9975228309631,-0.1157279834151268,1511.6891784667969,758.1888618469238,-0.1644182801246643,1503.5038776397705,568.4491436481476,-0.20188003778457642,1668.9682137966156,1397.1533126831055,-0.12101651728153229,1685.7113456726074,1154.0861139297485,-0.15024550259113312,1689.86456823349,989.5728526115417,-0.19357824325561523,1678.3167071342468,816.7258925437927,-0.22465799748897552
B,1187.8328770399094,1916.8278574943542,-0.00027368011069484055,961.1160308122635,1778.3749103546143,-0.10685550421476364,898.4759449958801,1473.5585451126099,-0.15504217147827148,1181.4278364181519,1275.5528092384338,-0.18365821242332458,1417.473554611206,1278.8806855678558,-0.17893575131893158,989.1049563884735,1192.3513561487198,-0.05022798106074333,1013.1631791591644,861.7188036441803,-0.11705288290977478,1056.5560311079025,653.1209498643875,-0.16118428111076355,1110.8548939228058,463.60477805137634,-0.19047659635543823,1172.4808067083359,1174.219250679016,-0.05195207893848419,1195.2246725559235,818.0113136768341,-0.12556198239326477,1224.9277532100677,574.1580575704575,-0.1839221864938736,1258.0989301204681,363.48529160022736,-0.20860707759857178,1335.8798623085022,1225.7273495197296,-0.06574664264917374,1373.7688958644867,880.9024095535278,-0.12703827023506165,1389.3166184425354,648.9558517932892,-0.18180914223194122,1412.452757358551,434.2286288738251,-0.20176057517528534,1489.0466630458832,1346.2908565998077,-0.09208740293979645,1522.8834748268127,1083.2295566797256,-0.13653932511806488,1540.9260988235474,906.4041823148727,-0.16711410880088806,1563.3706748485565,730.5660098791122,-0.17158116400241852
B,1151.5681858062744,1935.5185585021973,-0.00026965313008986413,940.687982082367,1872.0447826385498,-0.07449863851070404,767.2244950532913,1651.0407390594482,-0.12708762288093567,872.4275479316711,1501.1086292266846,-0.18817563354969025,1036.6910355091095,1502.9529705047607,-0.2259431630373001,912.6485477685928,1310.5563306808472,-0.0012960442109033465,887.8272103071213,1076.9382333755493,-0.03679540380835533,886.7422088384628,918.3092222213745,-0.05874106287956238,893.1227821111679,781.2795171737671,-0.07912077009677887,1058.0302805900574,1281.2384901046753,-0.01845887489616871,1029.4433362483978,1014.8649101257324,-0.0405222587287426,1022.5960350036621,833.6510095596313,-0.07571054995059967,1017.6184093952179,684.1376075744629,-0.09160006046295166,1185.908908367157,1305.9958391189575,-0.04520796611905098,1169.130999326706,1058.1523461341858,-0.06743112206459045,1152.8973183631897,898.4415578842163,-0.10112332552671432,1134.9266216754913,764.3010444641113,-0.11554248631000519,1319.7115151882172,1385.0774221420288,-0.08904382586479187,1311.209189414978,1182.5891861915588,-0.11138178408145905,1298.428811788559,1048.9142875671387,-0.12959468364715576,1278.3958983421326,923.6346578598022,-0.13333243131637573
B,1207.8534811735153,1951.4676928520203,-0.0002658832527231425,971.8012809753418,1818.9911544322968,-0.11549441516399384,914.996936917305,1513.4018659591675,-0.18056736886501312,1189.5079165697098,1318.5778260231018,-0.2329154908657074,1412.1825993061066,1382.4750483036041,-0.2569347620010376,993.7417507171631,1250.4839897155762,-0.06997120380401611,1006.6140443086624,917.5898879766464,-0.1504131406545639,1034.0307652950287,704.7556340694427,-0.20033235847949982,1076.6201466321945,513.344407081604,-0.22984947264194489,1166.8819934129715,1225.973293185234,-0.06881964951753616,1175.5719780921936,861.3181114196777,-0.15612609684467316,1191.7468160390854,611.5492433309555,-0.21636641025543213,1219.3816900253296,403.963103890419,-0.2439493089914322,1322.4290311336517,1272.9737162590027,-0.0801062136888504,1330.9767842292786,925.2928197383881,-0.1541232466697693,1332.8531384468079,686.5070760250092,-0.20362144708633423,1349.8176634311676,468.5421288013458,-0.22079069912433624,1474.2712676525116,1384.2926919460297,-0.10273528099060059,1489.3808960914612,1114.2603307962418,-0.14744384586811066,1503.719836473465,934.3855082988739,-0.17373575270175934,1533.1831574440002,758.085697889328,-0.17871439456939697
B,1226.532980799675,1832.4145674705505,-0.00021250579447951168,1016.2120312452316,1705.448180437088,-0.06685197353363037,893.8456326723099,1425.6314933300018,-0.09584411978721619,1050.455942749977,1237.5275045633316,-0.12371830642223358,1223.4767526388168,1242.3088401556015,-0.1327608972787857,1063.4620487689972,1114.7041618824005,0.005736202467232943,1077.5595158338547,837.6789838075638,-0.02084469236433506,1105.557307600975,657.1467965841293,-0.04553084820508957,1137.0319873094559,501.3582855463028,-0.06665794551372528,1225.8641421794891,1107.8859865665436,0.0018002737779170275,1241.794377565384,808.476135134697,-0.014643973670899868,1265.3093039989471,604.9572303891182,-0.05054643750190735,1284.9636375904083,445.21354138851166,-0.06879886239767075,1360.7114553451538,1161.0250920057297,-0.010149436071515083,1391.749382019043,882.9387277364731,-0.023056741803884506,1413.2902026176453,701.2941688299179,-0.05592120811343193,1426.147073507309,549.3238568305969,-0.07128600031137466,1492.5482869148254,1266.6699290275574,-0.03387286886572838,1536.439061164856,1063.6046528816223,-0.05086573585867882,1559.0132772922516,922.6422756910324,-0.0624978207051754,1575.1688182353973,788.4203642606735,-0.06466559320688248
B,1064.116507768631,2057.066559791565,-0.00021733721951022744,784.3820750713348,1938.8802349567413,-0.1287582665681839,646.9172984361649,1649.4250297546387,-0.21415245532989502,820.285975933075,1453.8967609405518,-0.28681373596191406,1053.156852722168,1397.908627986908,-0.3393852412700653,905.7340025901794,1220.9315598011017,-0.08825056254863739,950.7129341363907,865.6289428472519,-0.1495392620563507,999.8594224452972,617.1770393848419,-0.19597353041172028,1057.9103231430054,415.52141308784485,-0.23559461534023285,1111.3416403532028,1230.7413667440414,-0.08401936292648315,1163.5100096464157,837.0961993932724,-0.13084334135055542,1206.2419950962067,556.1820417642593,-0.18573744595050812,1250.0950694084167,329.110249876976,-0.2263394445180893,1284.4458222389221,1312.49338388443,-0.09288585186004639,1361.1593842506409,957.8326344490051,-0.1307559758424759,1410.1269841194153,721.975564956665,-0.17954754829406738,1456.9059014320374,516.158938407898,-0.2095915973186493,1455.502212047577,1452.1686732769012,-0.11929569393396378,1517.999917268753,1164.1820520162582,-0.16267970204353333,1554.5269846916199,982.8605502843857,-0.1901998668909073,1591.9049084186554,813.7645572423935,-0.20420552790164948
B,825.4340887069702,1623.529553413391,-0.000280714244581759,643.9253687858582,1483.8488101959229,-0.09991557151079178,585.6867432594299,1202.8483152389526,-0.12472118437290192,819.0827965736389,1069.0481662750244,-0.13524068892002106,996.7929124832153,1139.4813060760498,-0.11069401353597641,680.9508800506592,1024.956464767456,-0.007019823882728815,722.5784659385681,785.8514785766602,-0.06436918675899506,769.1887617111206,623.6140131950378,-0.10010893642902374,820.5041885375977,485.6346845626831,-0.12368568778038025,834.9327445030212,1012.047290802002,5.932446219958365e-05,876.7436742782593,746.2847828865051,-0.04660974442958832,918.0150032043457,550.0239133834839,-0.0925627276301384,960.7016444206238,397.0258831977844,-0.10543356090784073,965.5539393424988,1051.5649318695068,-0.005804068874567747,1019.3332433700562,800.9122014045715,-0.042462363839149475,1045.6445217132568,623.6721277236938,-0.08868830651044846,1078.3929824829102,470.39300203323364,-0.10309908539056778,1088.659167289734,1143.9001560211182,-0.029624469578266144,1134.5065832138062,947.2809433937073,-0.05690905824303627,1157.0336818695068,802.43980884552,-0.08196695148944855,1179.7070503234863,663.3603572845459,-0.0859760269522667
B,398.856196641922,2961.9904174804688,-1.0981822924804874e-05,414.9405150413513,3030.479736328125,-0.0237467922270298,427.1632614135742,3087.817657470703,-0.028516307473182678,436.9239103794098,3132.301025390625,-0.030918430536985397,452.2867703437805,3185.2427673339844,-0.033544424921274185,416.3942131996155,3128.7049255371094,0.015554162673652172,429.7973520755768,3187.533966064453,0.028256533667445183,434.2231342792511,3222.8596801757812,0.036028213798999786,435.0635039806366,3246.874969482422,0.04068436101078987,418.20524764060974,3107.142059326172,0.03264928609132767,442.37768840789795,3156.34130859375,0.053483739495277405,457.0005714893341,3182.128692626953,0.06345964223146439,467.51851081848145,3203.949737548828,0.07038398832082748,424.6031811237335,3086.8423461914062,0.045374758541584015,445.5719938278198,3123.1884155273438,0.06491869688034058,458.5177206993103,3146.2871704101562,0.07278686761856079,467.7124788761139,3165.0152893066406,0.07710671424865723,431.85965394973755,3069.1238708496094,0.05464775860309601,448.5014600753784,3097.7410583496094,0.0727289468050003,458.68603563308716,3116.155242919922,0.07888355851173401,467.23553371429443,3131.8711853027344,0.0819600448012352
B,2555.968837738037,2607.1784715652466,4.143887781538069e-05,2427.203779220581,2552.3660707473755,-0.05929863080382347,2388.6607360839844,2414.902159690857,-0.09700332581996918,2482.8739643096924,2303.6590909957886,-0.12282173335552216,2587.636513710022,2293.606622695923,-0.14160212874412537,2412.042303085327,2246.835644721985,-0.08892255276441574,2419.4528818130493,2078.069101333618,-0.1373519003391266,2426.80636882782,1962.7870116233826,-0.16214005649089813,2428.895330429077,1844.0704936981201,-0.1801590770483017,2515.812349319458,2221.7068567276,-0.08252786099910736,2523.1312465667725,2042.26318693161,-0.11561793833971024,2534.39151763916,1915.958722114563,-0.13303665816783905,2541.84672832489,1779.1291255950928,-0.1488136649131775,2612.0421981811523,2234.7478017807007,-0.07860448211431503,2620.1923656463623,2070.141047477722,-0.1098756194114685,2628.286557197571,1945.9764223098755,-0.12811337411403656,2635.788631439209,1820.0254831314087,-0.1465807557106018,2708.0382871627808,2285.132541656494,-0.08044648915529251,2711.3741540908813,2146.647557258606,-0.10596626996994019,2705.7328605651855,2048.341094017029,-0.1212286725640297,2701.509189605713,1941.5206699371338,-0.13310429453849792
B,1191.2774294614792,1917.17728972435,-0.00024142836628016084,988.5517507791519,1771.5242505073547,-0.06682465970516205,876.5193819999695,1475.469470024109,-0.09719764441251755,1044.67011988163,1293.3991849422455,-0.12795665860176086,1224.2840975522995,1315.3710961341858,-0.13848745822906494,1073.2290148735046,1192.0364946126938,0.008414218202233315,1103.5773903131485,913.0155295133591,-0.020669065415859222,1144.8317766189575,734.0847700834274,-0.04494078829884529,1187.9968643188477,582.6876312494278,-0.0652962177991867,1235.615462064743,1195.5443024635315,0.003832197980955243,1266.4338946342468,892.2511339187622,-0.016228526830673218,1304.7781586647034,690.3076171875,-0.0535404235124588,1337.9870355129242,535.2983623743057,-0.07258857786655426,1364.8861646652222,1254.6901404857635,-0.008818691596388817,1407.3322713375092,972.0569103956223,-0.02385411597788334,1440.3963088989258,790.3265208005905,-0.05610775202512741,1463.3500576019287,640.6417489051819,-0.07058674842119217,1490.754783153534,1366.112232208252,-0.033525433391332626,1539.9152040481567,1158.5341393947601,-0.049469511955976486,1569.577306509018,1018.9474374055862,-0.06096698343753815,1594.3412482738495,885.908305644989,-0.06480112671852112
B,1243.6742335557938,1983.7456941604614,-0.00023514730855822563,946.442186832428,1880.820095539093,-0.10489439964294434,752.9734075069427,1567.1898424625397,-0.16455146670341492,935.7179701328278,1358.2998514175415,-0.216086745262146,1178.5712838172913,1333.6460292339325,-0.23407208919525146,1008.3383321762085,1147.109642624855,-0.03796902298927307,1035.8179360628128,798.3117550611496,-0.08512768894433975,1079.5722901821136,575.3652006387711,-0.11678710579872131,1129.1985213756561,395.3288495540619,-0.146753191947937,1225.6810069084167,1134.9792033433914,-0.033493198454380035,1257.762759923935,729.2698323726654,-0.06576814502477646,1295.3869998455048,476.7710715532303,-0.11358577758073807,1330.1560282707214,266.7956054210663,-0.14249415695667267,1407.7521860599518,1194.6909129619598,-0.03852630406618118,1459.5717191696167,836.8070423603058,-0.06343510746955872,1501.7499029636383,616.5124103426933,-0.09690531343221664,1533.1226587295532,421.8430817127228,-0.11688554286956787,1586.0067307949066,1322.6571679115295,-0.06244886666536331,1625.8442401885986,1058.627963066101,-0.08561723679304123,1654.8432409763336,890.9730613231659,-0.10336305946111679,1678.2771050930023,734.1443002223969,-0.10896701365709305
